id,xPos,yPos,zPos,xRot,yRot,zRot,frametime
8343,2595.205,7225.781,5995.963,115.473,85.803,306.391,24.253
8344,993.86,979.261,5845.367,201.424,347.428,53.15,33.585
8345,3526.007,2613.893,8631.88,109.59,280.259,16.112,28.939
8346,6060.641,2946.961,7306.841,266.969,115.349,321.411,19.898
8347,3513.867,7162.19,1155.129,164.24,191.354,39.324,5.37
8348,9789.189,9104.085,8283.172,155.696,227.099,58.195,14.582
8349,1758.942,4145.301,5458.856,121.267,226.539,236.392,10.542
8350,1495.112,9829.943,630.601,220.779,173.919,190.185,30.129
8351,9004.986,621.582,4717.405,201.578,199.013,25.608,19.179
8352,8601.947,4701.589,4878.698,218.852,187.108,327.24,10.607
8353,2970.552,4930.722,539.648,135.207,317.095,216.918,23.547
8354,5851.41,4925.76,9287.202,295.74,282.915,66.903,15.495
8355,9047.573,6064.503,60.609,349.977,302.773,189.493,24.762
8356,8732.159,9989.879,2180.388,355.726,228.599,103.178,14.629
8357,4374.414,1760.282,6807.298,137.384,278.602,336.789,22.751
8358,8530.488,9513.414,6435.969,230.839,245.655,153.286,31.82
8359,8760.873,6830.945,436.342,178.644,113.363,255.584,32.956
8360,8303.704,7777.243,869.889,21.35,142.051,336.135,22.619
8361,5790.645,2851.78,4029.504,306.264,206.546,34.559,19.446
8362,3940.327,7220.772,6441.129,102.071,114.187,25.54,14.732
8363,5795.711,6063.236,2103.89,92.288,141.064,17.019,27.412
8364,3673.654,2185.839,6905.58,85.238,222.76,75.902,32.958
8365,5658.244,9050.941,3246.866,59.107,168.64,52.668,25.47
8366,7421.029,5993.136,333.403,264.136,103.927,79.85,10.213
8367,44.967,4051.866,9519.557,72.997,107.052,260.086,24.02
8368,3335.328,6774.924,5345.318,146.999,303.332,41.921,7.066
8369,1698.064,6147.898,1462.736,121.682,325.609,269.148,9.926
8370,2911.315,2421.441,3639.159,217.45,215.998,219.673,24.699
8371,6571.483,5668.54,5304.13,5.599,19.881,291.717,25.132
8372,3371.642,2456.456,5088.811,320.984,170.976,264.953,21.391
8373,1141.239,7509.737,8063.824,277.452,115.53,134.257,33.947
8374,5766.757,2833.102,9873.743,123.494,133.683,215.184,5.639
8375,9179.594,2486.317,7063.339,0.298,25.697,357.835,32.572
8376,478.63,9878.464,9498.456,353.275,126.803,203.41,28.784
8377,4850.712,8735.231,9565.662,58.545,136.365,3.001,32.491
8378,5225.007,8870.342,3102.202,87.814,254.086,235.056,14.227
8379,4401.338,730.832,7381.196,155.402,155.4,127.673,9.763
8380,689.83,1770.798,9485.606,181.278,285.828,356.796,17.898
8381,5165.502,8640.895,3747.162,161.464,38.906,220.003,25.079
8382,6959.364,5750.928,2986.29,200.448,247.218,97.447,20.927
8383,2941.083,5747.947,4866.566,191.799,162.477,132.041,15.884
8384,8780.143,7671.285,1322.826,114.168,110.011,96.492,15.343
8385,7266.255,4403.983,6708.946,333.038,191.264,12.426,31.985
8386,1683.734,3330.904,4809.373,169.408,123.672,349.371,13.95
8387,3344.053,3889.494,4868.795,145.325,224.787,26.243,25.508
8388,3112.894,7905.606,8814.487,92.306,73.592,61.595,27.806
8389,296.367,4352.165,7109.437,328.569,150.028,60.147,10.42
8390,8620.639,9094.186,703.759,69.418,344.138,108.777,16.784
8391,5213.297,9842.707,7702.708,280.361,161.169,322.298,28.987
8392,2077.329,603.328,5102.34,141.136,350.112,0.94,26.889
8393,2701.639,5534.917,5.336,38.281,12.016,62.328,17.763
8394,1516.791,6085.777,6679.986,350.213,141.279,242.642,28.216
8395,188.299,6830.989,1936.567,316.26,297.9,41.664,28.757
8396,3707.563,936.574,4548.183,10.054,106.175,156.437,12.492
8397,9856.537,7144.098,1248.657,152.89,279.432,81.065,9.629
8398,7479.049,186.851,9235.88,65.798,159.884,153.609,15.251
8399,7617.113,1422.703,6747.181,313.444,249.273,253.567,12.988
8400,1974.179,9044.843,8136.49,62.105,101.142,73.567,29.211
8401,4814.893,4766.744,8490.576,27.141,286.519,277.621,26.381
8402,7684.954,2535.488,9509.419,310.418,81.963,10.696,22.626
8403,1484.103,7270.013,3768.976,259.913,198.417,24.634,28.79
8404,17.026,2302.779,1233.815,254.327,157.806,165.813,10.779
8405,7712.149,7567.752,8405.613,237.191,70.916,40.138,12.366
8406,556.41,754.722,2825.247,50.069,309.997,334.364,26.683
8407,3479.361,2079.253,1303.98,13.542,61.357,9.538,12.259
8408,4353.768,9914.943,2045.49,273.921,99.655,62.426,29.153
8409,4462.687,8657.67,9793.106,243.58,57.345,2.236,13.132
8410,9792.848,3710.745,9579.636,107.437,194.903,109.703,26.599
8411,9762.893,5188.343,3943.289,288.603,304.184,161.942,27.388
8412,4095.709,2145.209,9425.004,4.867,161.193,8.568,20.322
8413,9934.001,2019.415,658.317,224.049,261.412,19.794,14.565
8414,5409.641,5919.556,1053.912,49.022,334.63,292.129,25.602
8415,182.735,8512.274,492.585,51.633,140.857,144.779,12.885
8416,640.004,7560.079,8795.869,79.503,45.243,140.88,23.741
8417,3795.699,7950.711,4903.61,111.876,132.984,100.998,13.014
8418,8840.825,7553.419,8938.89,261.772,294.626,251.87,13.492
8419,8450.412,618.877,642.373,262.119,332.47,231.175,27.282
8420,7321.823,4957.264,4069.043,193.172,179.22,177.22,30.463
8421,7417.789,2189.4,9741.87,267.487,160.335,42.733,10.888
8422,3262.366,2786.832,5200.703,150.339,14.045,176.027,8.72
8423,3882.327,424.074,9149.578,55.543,72.477,359.248,6.08
8424,5285.6,1000.945,9571.652,29.761,46.269,279.963,22.697
8425,5300.839,7793.546,435.419,35.706,125.555,278.73,9.6
8426,8902.07,4716.038,7964.26,97.238,268.256,193.197,15.878
8427,3495.006,731.027,1230.766,93.298,330.604,188.66,6.012
8428,6296.043,1140.063,7754.943,139.724,320.71,42.818,15.39
8429,8316.347,2454.083,5304.895,166.322,345.435,196.326,18.736
8430,6369.682,7066.508,5701.801,239.396,96.324,230.326,11.774
8431,1401.436,6216.505,8621.222,304.495,37.522,123.041,16.458
8432,8215.249,2050.922,5979.207,285.407,308.927,112.465,12.993
8433,2484.925,9732.891,7325.494,193.227,170.149,244.403,26.244
8434,5559.904,5354.893,6920.121,78.564,188.968,41.857,18.341
8435,7471.753,9122.363,7998.427,235.417,178.18,265.224,19.114
8436,6972.945,8659.381,3888.732,68.174,164.19,93.348,32.343
8437,4139.625,4205.246,6610.289,291.521,276.047,200.229,12.014
8438,184.456,4487.604,4482.483,184.582,262.92,324.409,12.435
8439,7504.513,8056.241,8570.872,257.702,216.888,264.504,18.562
8440,3169.118,6760.471,3311.509,178.696,108.231,354.907,27.398
8441,5314.441,1523.756,5778.592,64.407,134.002,140.093,17.697
8442,2838.158,2755.319,2033.007,146.833,30.562,119.633,14.25
8443,7544.985,4823.322,9207.038,13.019,300.568,1.936,25.32
8444,807.026,2700.674,3864.255,356.699,285.588,354.361,17.53
8445,8799.493,8578.532,3919.21,253.18,253.516,327.691,21.127
8446,4272.046,6552.25,9261.242,105.906,323.989,321.315,8.204
8447,3508.671,9912.408,8486.233,15.853,305.085,218.852,28.335
8448,6433.926,5437.592,7566.112,215.525,286.965,241.056,9.782
8449,6240.098,9453.692,9098.803,187.801,205.675,6.352,7.717
8450,5104.144,5696.048,2239.606,144.48,158.115,295.241,7.804
8451,5154.69,1243.051,4874.235,264.309,211.665,165.688,7.69
8452,9628.163,3814.12,375.302,102.422,107.856,198.711,15.276
8453,2056.598,8232.787,8797.647,248.759,333.706,30.774,31.809
8454,693.503,7712.333,1734.2,172.827,97.764,251.71,8.151
8455,134.978,7117.013,2757.554,208.416,329.74,321.281,6.019
8456,7609.417,4387.963,7365.944,41.009,38.801,237.311,9.76
8457,1501.459,9645.672,6895.734,145.441,92.718,303.691,24.882
8458,2191.393,991.254,1129.282,165.443,312.937,341.934,11.939
8459,8732.147,9100.481,905.387,171.378,305.701,246.655,16.004
8460,4026.883,7106.692,9195.039,127.236,154.943,230.805,33.247
8461,1131.485,8275.327,5084.37,3.859,108.887,3.334,30.131
8462,4513.954,5699.92,8444.286,121.217,25.556,208.568,13.653
8463,1148.497,1486.806,6806.338,123.894,271.168,148.868,23.592
8464,7647.606,4567.589,8886.144,239.026,207.251,239.27,32.174
8465,3973.613,13.72,9274.336,68.871,322.19,183.312,7.633
8466,4098.24,7128.174,5980.203,200.569,148.187,236.731,9.125
8467,8405.096,6049.666,6125.715,207.838,320.644,1.431,11.535
8468,2156.173,4507.051,1592.116,48.974,194.173,51.331,11.848
8469,8557.338,7349.586,8621.847,325.968,22.342,193.617,18.258
8470,6904.627,1981.435,1051.259,148.707,342.157,344.603,17.027
8471,4432.489,9860.359,4193.644,19.691,114.005,90.834,29.006
8472,4609.537,6155.325,3351.622,282.475,146.962,69.685,8.504
8473,7679.938,9794.995,3689.996,96.626,158.988,350.328,17.757
8474,4386.167,344.829,4081.797,198.779,234.189,235.055,14.106
8475,1079.081,6327.194,7437.63,191.986,277.246,40.855,29.598
8476,746.053,381.799,7600.15,36.575,319.822,47.648,9.125
8477,5157.4,9576.567,2083.06,99.02,36.038,12.745,9.584
8478,9562.083,6152.286,7817.436,339.252,290.383,71.635,14.019
8479,4763.289,9473.471,8763.356,189.094,66.425,164.541,19.17
8480,7903.244,1500.941,3094.139,319.333,88.815,76.308,8.992
8481,7321.719,5843.707,1224.178,345.051,214.503,58.389,27.534
8482,3105.059,1609.786,5096.122,323.653,60.303,202.812,31.731
8483,1364.494,7084.012,9726.712,41.443,226.673,333.385,33.557
8484,1746.073,5836.575,4358.577,291.041,133.916,63.804,21.388
8485,2041.763,2669.991,4751.766,170.812,207.307,32.726,5.583
8486,9809.479,2880.934,1282.007,102.213,357.326,299.889,5.285
8487,6903.82,1617.236,2063.214,22.474,124.393,173.648,23.193
8488,5845.181,2745.194,8235.86,205.669,224.562,270.689,5.027
8489,9723.944,4231.056,48.438,101.283,355.715,128.497,26.461
8490,5696.543,8031.104,4722.821,149.363,157.042,212.787,28.464
8491,1321.19,8224.2,743.948,191.679,98.936,116.041,14.338
8492,2216.264,2697.653,6967.721,199.074,108.281,40.096,11.162
8493,1105.332,1530.952,2347.31,154.691,294.258,10.697,5.329
8494,7404.208,4273.538,2972.269,327.366,301.078,121.081,23.208
8495,5918.907,281.343,7262.557,41.102,164.437,187.135,14.892
8496,1242.465,6516.157,9803.424,141.179,283.418,155.275,32.334
8497,3826.286,6343.517,8233.735,316.884,21.51,294.088,30.95
8498,6294.319,9180,5134.19,27.449,275.333,87.156,16.167
8499,7318.638,7565.283,2602.172,229.103,247.082,192.048,16.01
8500,6065.549,1034.953,5968.384,259.84,115.165,175.87,22.577
8501,1361.233,4209.942,3697.499,5.338,307.605,0.066,33.644
8502,1008.658,2729.528,8651.218,305.099,96.347,69.24,26.449
8503,4706.64,5708.322,2363.343,20.344,64.142,328.523,17.893
8504,8722.948,687.067,2540.749,51.327,47.731,151.893,19.96
8505,2456.595,2336.799,5316.477,283.638,29.542,205.458,11.907
8506,4607.185,4979.613,7540.314,264.532,258.888,340.011,16.249
8507,4521.061,6580.122,7595.739,294.06,189.135,322.425,33.075
8508,4431.091,3826.244,2123.615,309.706,231.179,83.777,33.005
8509,4003.659,9416.699,5179.318,135.901,120.179,269.639,13.727
8510,565.559,2777.472,3092.707,124.828,33.211,9.268,17.793
8511,8339.876,3014.665,3986.431,102.514,174.174,68.441,13.689
8512,77.942,6034.031,4321.68,218.511,200.761,148.588,27.285
8513,2392.987,2235.981,2095.949,317.976,242.378,347.248,18.56
8514,1439.607,373.526,2923.47,59.762,194.201,359.317,28.449
8515,8995.982,1864.648,7870.601,170.458,357.182,13.38,27.79
8516,5170.288,3690.081,5094.636,251.205,331.911,155.034,19.126
8517,7117.533,8252.359,2914.307,33.031,50.353,141.974,6.257
8518,9696.659,6268.491,6997.303,291.15,193.868,218.527,21.84
8519,3068.453,8458.046,7840.91,323.295,339.713,37.583,24.928
8520,6705.725,5619.768,4426.795,55.03,359.239,60.836,9.932
8521,8180.154,3495.092,4713.582,131.143,70.885,164.504,17.293
8522,314.865,1853.336,8997.159,211.98,306.056,177.691,13.455
8523,80.838,1074.666,8784.874,98.518,220.773,27.68,26.349
8524,2155.616,4824.502,3901.655,72.531,264.606,132.32,26.131
8525,5852.349,3633.194,8899.423,58.648,340.046,73.197,21.952
8526,3348.424,7066.391,3525.791,43.991,239.321,175.562,15.348
8527,2413.195,3839.852,4044.52,283.282,353.084,340.153,29.915
8528,1868.217,4501.686,7650.615,1.103,140.396,148.577,23.392
8529,6351.77,8951.096,674.095,282.637,309.494,275.791,32.325
8530,9981.621,2307.001,2810.77,268.668,120.546,314.843,25.992
8531,9420.998,4948.889,319.919,342.898,61.463,217.69,12.922
8532,8059.965,1961.843,210.436,285.361,336.222,303.542,16.329
8533,7460.173,8257.526,4030.137,71.066,165.005,183.759,25.848
8534,4682.432,2710.209,6080.638,294.701,133.306,117.574,21.281
8535,1709.852,6628.85,327.756,85.916,53.768,137.348,23.243
8536,3419.161,4437.947,2441.337,132.593,84.915,194.723,10.828
8537,3084.293,8240.796,1445.449,223.286,327.262,320.211,28.615
8538,8642.269,6028.531,456.116,230.023,130.425,75.423,7.581
8539,350.907,2874.278,8556.193,315.439,95.907,274.913,13.655
8540,2685.531,8700.469,4724.717,54.961,275.207,203.249,30.288
8541,1636.267,8288.579,4667.168,322.486,232.323,284.1,31.072
8542,9265.789,9523.6,4594.953,40.96,2.373,299.1,11.316
8543,3183.033,2202.847,9844.362,12.189,23.546,242.624,27.243
8544,7539.382,6645.697,6711.677,227.956,82.321,76.496,10.413
8545,4825.41,8103.387,8335.875,316.577,339.965,33.672,27.221
8546,8457.809,5009.567,4915.578,262.586,322.018,19.674,13.954
8547,7524.08,2989.366,1822.653,313.097,332.679,358.826,18.494
8548,2236.31,4610.672,7078.308,250.724,333.06,8.038,21.692
8549,1069.28,4849.56,7847.768,358.601,112.042,74.509,26.827
8550,9948.8,3116.619,3601.992,332.202,80.407,316.26,14.822
8551,8216.371,6153.12,6152.113,240.178,205.484,130.913,29.006
8552,973.259,8722.248,9955.018,25.471,274.829,50.493,30.825
8553,1140.871,8331.361,9291.959,315.975,13.492,40.371,33.174
8554,2097.188,4579.082,9537.398,25.162,167.475,258.371,26.303
8555,7570.436,6376.305,601.898,100.474,5.297,6.145,12.223
8556,2759.659,211.743,4547.55,81.5,8.684,111.368,17.404
8557,4591.836,6572.809,5941.764,207.68,189.816,48.236,12.98
8558,4955.955,4337.179,1900.846,155.143,262.736,167.433,28.951
8559,2956.611,4093.87,7690.69,111.943,230.051,139.35,6.788
8560,8147.636,9637.26,3659.552,197.71,269.033,271.397,30.382
8561,3769.752,9835.556,4980.496,291.69,132.193,246.178,32.053
8562,4154.398,2769.286,9927.977,281.222,211.831,344.21,23.299
8563,8379.268,1636.772,78.609,359.611,352.991,37.646,18.124
8564,2164.179,9867.016,3706.966,281.396,112.943,354.143,21.201
8565,7163.535,7038.598,6426.045,338.248,106.551,4.037,18.18
8566,1257.754,8217.079,5413.065,277.731,47.353,287.787,26.219
8567,2821.653,3993.606,8513.337,262.264,23.268,266.954,25.808
8568,959.482,7024.977,3372.896,161.055,331.162,319.208,32.826
8569,4210,3037.848,5627.938,25.425,225.015,244.568,31.744
8570,5189.001,8506.575,2905.782,107.404,42.307,251.372,33.632
8571,9163.727,7118.08,245.093,76.734,37.862,187.881,29.813
8572,9138.324,442.395,6117.514,105.655,185.092,160.969,15.533
8573,5864.683,5492.659,3798.798,110.808,290.785,209.604,13.485
8574,6445.813,552.844,862.574,34.012,184.775,54.7,10.171
8575,7375.3,5086.661,3717.864,151.524,271.425,299.7,5.14
8576,2028.02,2347.007,6761.169,150.94,74.1,13.057,7.884
8577,8634.352,3485.213,2292.012,331.601,250.921,234.4,15.285
8578,3047.103,6200.61,1205.24,10.894,256.702,344.415,8.836
8579,6370.02,3021.607,1372.143,156.424,248.64,116.136,10.904
8580,5018.27,2964.171,3905.367,354.7,351.694,243.154,11.496
8581,2630.024,5745.145,418.771,122.247,70.098,105.844,26.748
8582,392.36,5914.417,6729.963,8.711,140.364,33.079,26.692
8583,3281.8,5849.405,9321.436,331.466,205.057,340.014,10.976
8584,3427.201,5800.926,6666.041,231.146,202.097,280.943,20.146
8585,2779.314,1444.868,2579.858,265.612,144.373,47.754,15.472
8586,524.43,1351.316,8708.807,47.309,311.329,184.771,5.124
8587,3020.046,1200.527,3589.325,333.734,313.978,321.33,13.735
8588,7931.886,8954.298,2939.888,281.832,76.806,342.275,11.958
8589,1968.894,9260.289,2434.249,265.325,187.687,60.998,9.395
8590,7155.643,7697.77,9186.175,265.029,304.014,52.258,29.024
8591,1397.928,8217.32,559.455,192.393,278.896,265.826,8.944
8592,1777.152,2364.831,486.448,295.41,7.08,165.243,31.167
8593,2940.055,2698.516,4610.982,306.934,87.71,241.167,24.378
8594,6451.403,3655.166,6421.755,182.721,292.563,262.864,33.969
8595,6109.743,7902.654,3705.78,174.609,214.596,215.736,5.901
8596,3636.315,9493.819,5632.382,180.711,287.209,250.576,31.835
8597,1308.994,2946.562,2100.859,229.64,211.34,153.463,27.212
8598,128.417,6062.37,6360.947,36.198,234.936,271.694,14.413
8599,1615.742,2537.986,8596.759,71.622,195.901,325.208,27.255
8600,6732.588,5355.162,1882.69,38.444,17.728,245.905,12.119
8601,554.609,6636.606,6522.771,317.044,250.8,46.964,25.906
8602,784.093,2835.864,1641.511,48.736,122.535,175.25,10.481
8603,4127.281,2525.882,13.46,142.709,108.657,283.215,9.815
8604,3325.569,2540.14,8265.613,8.779,79.644,279.921,9.161
8605,1503.184,2581.644,2155.008,132.4,243.464,108.277,31.536
8606,3475.423,3005.436,52.457,204.266,80.949,142.603,30.582
8607,1065.846,6588.041,7328.421,149.979,193.229,189.787,7.52
8608,3622.401,6671.778,5436.599,202.016,354.624,71.203,22.96
8609,4429.957,872.925,6059.829,126.322,23.175,244.084,23.311
8610,162.727,928.094,8713.947,94.705,302.299,205.063,24.693
8611,2987.291,7572.38,7211.409,195.363,21.746,238.435,20.672
8612,2279.895,2656.167,6708.391,166.389,66.139,60.847,7.573
8613,5548.576,8398.884,5459.752,213.467,207.636,38.986,21.135
8614,7600.847,3438.58,9137.609,123.9,202.606,173.654,7.782
8615,2403.233,3535.241,1181.151,243.627,287.7,298.369,15.025
8616,8743.687,1603.466,9073.457,25.998,177.065,51.416,23.931
8617,7311.136,1074.33,302.396,120.49,224.769,100.674,25.999
8618,8386.34,3301.559,29.69,107.772,220.832,65.701,29.526
8619,7017.903,2742.026,5691.894,339.522,112.921,204.74,9.821
8620,8937.514,5513.021,835.392,108.239,220.908,359.329,7.234
8621,766.214,1884.095,9437.945,8.488,232.13,28.734,6.969
8622,5036.185,1041.447,6312.563,305.244,214.231,73.635,24.501
8623,9768.541,4419.25,9662.443,199.128,72.005,97.961,11.395
8624,7584.506,8459.58,8910.573,186.951,233.875,343.611,8.464
8625,8729.269,563.92,1062.384,231.134,348.849,70.202,31.985
8626,7260.058,5060.573,670.718,15.738,123.736,92.265,14.306
8627,8505.335,4786.748,4405.227,314.4,113.306,46.189,24.235
8628,6121.557,3737.187,888.366,356.687,92.879,202.221,26.72
8629,7002.78,8626.957,2854.665,45.666,174.565,218.135,31.143
8630,6181.962,5043.638,7677.026,128.224,236.855,169.66,23.181
8631,6909.345,3036.734,4320.912,189.036,6.956,242.184,30.979
8632,9748.364,2684.26,1259.861,352.089,297.313,273.752,20.627
8633,8960.644,4448.015,7806.73,358.083,274.625,329.174,22.069
8634,2134.876,6097.976,6167.111,220.356,23.644,260.859,8.421
8635,4905.967,6251.166,6730.464,308.279,212.654,353.564,21.406
8636,3638.353,1128.282,5588.72,9.175,87.038,160.164,23.638
8637,9110.579,6443.795,7130.735,82.052,178.395,213.892,32.823
8638,1394.966,7518.761,1905.176,192.326,207.334,212.937,6.019
8639,4293.628,6834.816,2364.557,351.313,158.785,215.922,13.543
8640,32.433,9628.868,3741.541,194.073,153.361,92.22,29.596
8641,9713.992,3244.511,5394.637,206.379,289.922,229.129,23.115
8642,5425.863,6324.341,5602.235,167.113,318.747,225.558,8.169
8643,729.138,9872.146,6272.127,172.011,344.264,22.597,9.31
8644,7612.806,8341.91,9906.997,7.778,270.971,91.419,24.823
8645,6603.538,968.426,2254.369,201.041,199.621,216.258,19.536
8646,7597.151,2875.996,3377.216,316.184,338.727,204.963,32.128
8647,2690.828,7247.3,4887.688,298.484,256.012,334.884,22.256
8648,8675.605,2378.116,3675.109,321.374,54.538,222.837,7.151
8649,4069.359,8259.309,2591.044,235.164,242.358,40.279,16.411
8650,1861.933,6324.775,7160.805,222.39,145.747,65.604,31.303
8651,5715.252,8814.65,766.639,282.463,116.182,115.003,26.785
8652,3926.004,8863.359,8643.251,331.886,251.273,195.934,14.316
8653,504.772,3916.759,2194.685,210.894,21.453,281.737,14.789
8654,6820.773,5296.813,4584.113,164.704,130.436,243.494,21.883
8655,8431.35,426.139,3901.105,22.466,217.877,87.733,13.569
8656,8392.734,2152.461,7268.575,325.122,236.128,177.509,28.922
8657,2028.348,8022.012,2992.919,282.038,312.163,300.737,11.456
8658,6636.489,8470.271,619.231,229.22,1.569,121.225,27.197
8659,6911.955,6632.618,2154.727,127.772,292.591,202.191,26.398
8660,2347.513,1010.688,7394.154,230.617,86.147,312.923,29.256
8661,8309.215,1908.735,7230.19,166.314,234.166,263.673,29.938
8662,9466.661,4892.213,815.21,272.201,162.908,261.193,33.111
8663,614.008,8295.896,5862.269,280.901,83.301,173.367,30.501
8664,875.15,2520.735,543.085,8.313,229.694,6.722,22.879
8665,5504.944,3530.568,8177.213,285.006,52.273,310.614,14.751
8666,1741.754,1078.417,4455.846,24.534,244.737,82.413,32.803
8667,3905.061,873.603,2584.254,74.418,226.685,129.48,25.157
8668,6010.231,6313.167,4789.994,70.001,93.196,212.17,5.135
8669,6645.707,2179.278,9417.078,15.197,325.404,29.34,21.09
8670,8744.174,8030.075,829.081,101.629,82.245,328.859,26.112
8671,1766.218,1901.278,1473.666,63.133,246.293,141.946,27.956
8672,2879.379,7185.241,2047.42,147.925,66.337,103.465,7.212
8673,4155.424,597.762,3715.78,137.11,281.743,290.718,13.801
8674,2733.646,9515.63,7434.017,246.972,300.377,51.935,26.049
8675,4040.058,1567.644,8376,224.543,217.55,106.779,6.874
8676,9774.154,9971.448,5910.086,62.616,227.125,16.411,28.579
8677,1002.636,7757.051,5593.854,334.945,24.137,299.173,30.743
8678,8299.5,580.761,4765.027,279.016,300.689,151.687,6.68
8679,1077.507,5293.769,7541.94,234.415,330.484,189.991,14.678
8680,756.182,9452.229,9425.323,83.974,18.005,170.244,10.015
8681,2496.627,8139.412,4279.474,78.977,169.811,266.28,31.102
8682,3805.388,6428.606,2278.011,197.27,291.525,152.204,24.424
8683,5658.215,1996.769,6037.394,40.934,219.85,213.144,5.42
8684,9727.375,8770.404,6038.643,339.713,49.962,344.128,6.331
8685,9769.604,9627.077,6370.848,249.208,304.265,201.256,16.471
8686,8021.466,2875.553,7213.19,273.983,155.114,173.671,26.817
8687,8368.018,9446.983,3491.42,240.376,136.618,97.824,9.222
8688,4255.425,2644.661,9472.032,232.794,57.853,286.954,24.145
8689,2924.892,7529.752,6032.49,30.445,314.745,160.256,32.073
8690,6294.896,3215.187,4495.071,350.814,151.222,329.118,29.452
8691,4220.127,1536.224,5284.2,133.182,273.492,246.859,11.732
8692,9079.899,5936.685,9893,277.875,172.567,282.149,18.331
8693,5567.493,2852.566,8458.23,125.891,339.266,139.61,14.084
8694,2670.787,556.674,1629.801,51.991,258.991,153.479,6.958
8695,9712.394,8466.143,4155.636,45.915,355.219,209.922,31.792
8696,3262.765,618.886,3015.438,196.54,349.804,343.247,8.939
8697,3164.055,5982.446,6243.58,242.099,221.262,69.684,6.376
8698,3308.474,2088.366,2286.217,80.095,88.35,174.676,32.627
8699,9258.661,3897.512,4401.662,157.37,89.169,35.33,11.63
8700,2123.563,7990.94,2701.204,271.656,229.71,169.853,30.802
8701,6887.885,6540.431,6354.596,299.599,252.019,282.439,18.565
8702,3577.501,4743.466,8187.648,359.066,291.256,199.347,7.32
8703,3222.661,6544.38,7736.833,298.497,52.765,232.28,5.909
8704,4581.345,1871.344,6943.342,134.376,279.431,252.32,26.892
8705,1267.852,5682.349,4205.05,131.486,232.221,238.189,12.26
8706,2223.606,7463.791,6261.842,6.09,205.302,271.215,26.556
8707,8648.624,1358.482,953.409,317.641,187.548,308.353,11.519
8708,8358.928,302.671,8272.973,233.729,292.349,112.259,16.546
8709,7359.828,9107.395,8937.754,195.323,48.089,302.108,27.955
8710,9202.922,1491.053,137.737,208.929,7.379,106.29,15.746
8711,4583.858,4988.652,8305.034,227.832,60.27,196.107,24.626
8712,7521.669,3859.488,3904.175,137.026,275.876,157.533,15.243
8713,9855.331,820.057,4086.155,346.964,102.76,179.045,27.416
8714,3801.869,2298.27,984.278,38.195,344.198,25.281,19.719
8715,8287.268,8789.247,7558.731,84.05,14.654,90.331,27.107
8716,1746.863,5990.202,5659.392,113.826,164.365,73.255,12.31
8717,7245.812,4885.247,6379.741,117.022,210.379,335.079,27.38
8718,6769.273,4179.438,5084.144,84.43,148.594,82.648,14.19
8719,5510.135,924.691,586.941,87.97,21.969,138.734,15.56
8720,9952.85,3832.008,9073.704,100.615,125.212,32.782,33.151
8721,6063.75,2246.216,2510.594,237.967,153.025,231.143,12.903
8722,7698.869,8359.467,1584.851,166.207,255.48,119.599,10.568
8723,787.324,3880.449,4012.579,346.27,78.031,5.756,31.473
8724,4769.732,235.919,5288.657,35.247,299.302,21.191,30.416
8725,1761.7,3512.704,6467.245,143.756,98.268,14.884,6.045
8726,8401.803,5657.213,8011.435,253.207,355.218,135.913,21.267
8727,9826.992,3028.246,6459.358,339.245,61.788,129.21,22.879
8728,8784.077,9846.116,3523.441,189.943,181.037,148.458,17.252
8729,4128.886,2982.518,9684.327,114.534,29.036,196.82,25.457
8730,2189.76,4994.856,6788.369,72.237,229.35,314.405,16.874
8731,8569.22,3152.327,9299.883,63.242,323.543,58.921,7.26
8732,1686.747,5456.004,4162.646,117.793,56.815,79.746,6.333
8733,3343.57,8172.886,1535.967,54.479,70.712,170.427,21.258
8734,2687.981,4838.478,555.045,240.588,101.675,128.876,10.751
8735,3451.706,1783.39,8453.096,346.4,217.984,204.062,19.022
8736,8389.726,2936.521,6303.749,265.424,189.026,99.893,30.836
8737,1453.605,529.426,4653.951,168.287,236.709,84.756,29.349
8738,1681.286,7443.643,4432.285,309.89,24.356,78.577,24.381
8739,2307.201,4444.87,7584.884,48.649,149.98,266.77,21.478
8740,8018.653,5496.838,8115.399,353.207,339.43,183.919,13.541
8741,2164.458,3417.892,8917.97,348.294,154.983,151.839,5.718
8742,7595.379,9775.079,1628.565,310.929,202.108,147.474,14.413
8743,2826.769,2183.371,5233.357,290.162,352.725,254.59,28.721
8744,5477.748,39.212,1273.588,85.18,140.499,12.826,11.898
8745,5914.475,165.557,9944.624,134.427,113.736,147.678,13.879
8746,7148.353,737.599,1477.442,36.751,93.913,185.831,26.646
8747,3422.449,527.606,8356.486,321.093,276.036,352.739,15.931
8748,2517.019,5035.782,7552.427,101.351,243.741,162.474,15.436
8749,7567.325,7863.258,3736.771,193.925,319.799,25.424,23.671
8750,6986.62,3140.761,9457.759,317.665,150.354,317.404,14.118
8751,4890.974,6281.544,7357.882,36.605,129.638,274.968,28.862
8752,7583.733,1081.745,2706.112,271.208,30.493,108.069,20.722
8753,867.744,1843.285,4854.156,39.64,302.772,13.86,25.297
8754,6266.744,7231.465,7583.354,333.009,316.87,84.892,22.956
8755,4951.287,6460.187,2872.885,119.547,173.078,65.91,7.953
8756,2973.217,7171.296,1553.782,30.506,171.272,224.435,21.464
